rank;method_name;line_number;suspiciousness_value
588;org.apache.commons.lang3.math$NumberUtils#min(short,short,short);1121;0.0
589;org.apache.commons.lang3.math$NumberUtils#min(short,short,short);1122;0.0
590;org.apache.commons.lang3.math$NumberUtils#min(short,short,short);1124;0.0
591;org.apache.commons.lang3.math$NumberUtils#min(byte,byte,byte);1136;0.0
592;org.apache.commons.lang3.math$NumberUtils#min(byte,byte,byte);1137;0.0
593;org.apache.commons.lang3.math$NumberUtils#min(byte,byte,byte);1139;0.0
594;org.apache.commons.lang3.math$NumberUtils#min(byte,byte,byte);1140;0.0
595;org.apache.commons.lang3.math$NumberUtils#min(byte,byte,byte);1142;0.0
596;org.apache.commons.lang3.math$NumberUtils#min(double,double,double);1158;0.0
597;org.apache.commons.lang3.math$NumberUtils#min(float,float,float);1174;0.0
598;org.apache.commons.lang3.math$NumberUtils#max(long,long,long);1188;0.0
599;org.apache.commons.lang3.math$NumberUtils#max(long,long,long);1189;0.0
600;org.apache.commons.lang3.math$NumberUtils#max(long,long,long);1191;0.0
601;org.apache.commons.lang3.math$NumberUtils#max(long,long,long);1192;0.0
602;org.apache.commons.lang3.math$NumberUtils#max(long,long,long);1194;0.0
603;org.apache.commons.lang3.math$NumberUtils#max(int,int,int);1206;0.0
604;org.apache.commons.lang3.math$NumberUtils#max(int,int,int);1207;0.0
605;org.apache.commons.lang3.math$NumberUtils#max(int,int,int);1209;0.0
606;org.apache.commons.lang3.math$NumberUtils#max(int,int,int);1210;0.0
607;org.apache.commons.lang3.math$NumberUtils#max(int,int,int);1212;0.0
608;org.apache.commons.lang3.math$NumberUtils#max(short,short,short);1224;0.0
609;org.apache.commons.lang3.math$NumberUtils#max(short,short,short);1225;0.0
610;org.apache.commons.lang3.math$NumberUtils#max(short,short,short);1227;0.0
611;org.apache.commons.lang3.math$NumberUtils#max(short,short,short);1228;0.0
612;org.apache.commons.lang3.math$NumberUtils#max(short,short,short);1230;0.0
613;org.apache.commons.lang3.math$NumberUtils#max(byte,byte,byte);1242;0.0
614;org.apache.commons.lang3.math$NumberUtils#max(byte,byte,byte);1243;0.0
615;org.apache.commons.lang3.math$NumberUtils#max(byte,byte,byte);1245;0.0
616;org.apache.commons.lang3.math$NumberUtils#max(byte,byte,byte);1246;0.0
617;org.apache.commons.lang3.math$NumberUtils#max(byte,byte,byte);1248;0.0
618;org.apache.commons.lang3.math$NumberUtils#max(double,double,double);1264;0.0
619;org.apache.commons.lang3.math$NumberUtils#max(float,float,float);1280;0.0
620;org.apache.commons.lang3.math$NumberUtils#isDigits(java.lang.String);1295;0.0
621;org.apache.commons.lang3.math$NumberUtils#isDigits(java.lang.String);1296;0.0
622;org.apache.commons.lang3.math$NumberUtils#isDigits(java.lang.String);1298;0.0
623;org.apache.commons.lang3.math$NumberUtils#isDigits(java.lang.String);1299;0.0
624;org.apache.commons.lang3.math$NumberUtils#isDigits(java.lang.String);1300;0.0
625;org.apache.commons.lang3.math$NumberUtils#isDigits(java.lang.String);1303;0.0
626;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1321;0.0
627;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1333;0.0
628;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1334;0.0
629;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1335;0.0
630;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1338;0.0
631;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1339;0.0
632;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1342;0.0
633;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1345;0.0
634;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1361;0.0
635;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1364;0.0
636;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1366;0.0
637;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1368;0.0
638;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1370;0.0
639;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1371;0.0
640;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1373;0.0
641;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1374;0.0
642;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1375;0.0
643;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1376;0.0
644;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1377;0.0
645;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1379;0.0
646;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1380;0.0
647;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1382;0.0
648;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1389;0.0
649;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1393;0.0
650;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1396;0.0
651;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1398;0.0
652;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1401;0.0
653;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1408;0.0
654;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1416;0.0
655;org.apache.commons.lang3.math$NumberUtils#isNumber(java.lang.String);1420;0.0
656;org.apache.commons.lang3$StringUtils#StringUtils();174;0.0
657;org.apache.commons.lang3$StringUtils#StringUtils();175;0.0
658;org.apache.commons.lang3$StringUtils#isNotEmpty(java.lang.CharSequence);218;0.0
659;org.apache.commons.lang3$StringUtils#isBlank(java.lang.CharSequence);239;0.0
660;org.apache.commons.lang3$StringUtils#isBlank(java.lang.CharSequence);240;0.0
661;org.apache.commons.lang3$StringUtils#isBlank(java.lang.CharSequence);242;0.0
662;org.apache.commons.lang3$StringUtils#isBlank(java.lang.CharSequence);243;0.0
663;org.apache.commons.lang3$StringUtils#isBlank(java.lang.CharSequence);244;0.0
664;org.apache.commons.lang3$StringUtils#isBlank(java.lang.CharSequence);247;0.0
665;org.apache.commons.lang3$StringUtils#isNotBlank(java.lang.CharSequence);268;0.0
666;org.apache.commons.lang3$StringUtils#trim(java.lang.String);297;0.0
667;org.apache.commons.lang3$StringUtils#trimToNull(java.lang.String);323;0.0
668;org.apache.commons.lang3$StringUtils#trimToNull(java.lang.String);324;0.0
669;org.apache.commons.lang3$StringUtils#trimToEmpty(java.lang.String);349;0.0
670;org.apache.commons.lang3$StringUtils#strip(java.lang.String);377;0.0
671;org.apache.commons.lang3$StringUtils#stripToNull(java.lang.String);404;0.0
672;org.apache.commons.lang3$StringUtils#stripToNull(java.lang.String);405;0.0
673;org.apache.commons.lang3$StringUtils#stripToNull(java.lang.String);407;0.0
674;org.apache.commons.lang3$StringUtils#stripToNull(java.lang.String);408;0.0
675;org.apache.commons.lang3$StringUtils#stripToEmpty(java.lang.String);434;0.0
676;org.apache.commons.lang3$StringUtils#strip(java.lang.String,java.lang.String);464;0.0
677;org.apache.commons.lang3$StringUtils#strip(java.lang.String,java.lang.String);465;0.0
678;org.apache.commons.lang3$StringUtils#strip(java.lang.String,java.lang.String);467;0.0
679;org.apache.commons.lang3$StringUtils#strip(java.lang.String,java.lang.String);468;0.0
680;org.apache.commons.lang3$StringUtils#stripStart(java.lang.String,java.lang.String);497;0.0
681;org.apache.commons.lang3$StringUtils#stripStart(java.lang.String,java.lang.String);498;0.0
682;org.apache.commons.lang3$StringUtils#stripStart(java.lang.String,java.lang.String);500;0.0
683;org.apache.commons.lang3$StringUtils#stripStart(java.lang.String,java.lang.String);501;0.0
684;org.apache.commons.lang3$StringUtils#stripStart(java.lang.String,java.lang.String);502;0.0
685;org.apache.commons.lang3$StringUtils#stripStart(java.lang.String,java.lang.String);503;0.0
686;org.apache.commons.lang3$StringUtils#stripStart(java.lang.String,java.lang.String);505;0.0
687;org.apache.commons.lang3$StringUtils#stripStart(java.lang.String,java.lang.String);506;0.0
688;org.apache.commons.lang3$StringUtils#stripStart(java.lang.String,java.lang.String);508;0.0
689;org.apache.commons.lang3$StringUtils#stripStart(java.lang.String,java.lang.String);509;0.0
690;org.apache.commons.lang3$StringUtils#stripStart(java.lang.String,java.lang.String);512;0.0
691;org.apache.commons.lang3$StringUtils#stripEnd(java.lang.String,java.lang.String);542;0.0
692;org.apache.commons.lang3$StringUtils#stripEnd(java.lang.String,java.lang.String);543;0.0
693;org.apache.commons.lang3$StringUtils#stripEnd(java.lang.String,java.lang.String);546;0.0
694;org.apache.commons.lang3$StringUtils#stripEnd(java.lang.String,java.lang.String);547;0.0
695;org.apache.commons.lang3$StringUtils#stripEnd(java.lang.String,java.lang.String);548;0.0
696;org.apache.commons.lang3$StringUtils#stripEnd(java.lang.String,java.lang.String);550;0.0
697;org.apache.commons.lang3$StringUtils#stripEnd(java.lang.String,java.lang.String);551;0.0
698;org.apache.commons.lang3$StringUtils#stripEnd(java.lang.String,java.lang.String);553;0.0
699;org.apache.commons.lang3$StringUtils#stripEnd(java.lang.String,java.lang.String);554;0.0
700;org.apache.commons.lang3$StringUtils#stripEnd(java.lang.String,java.lang.String);557;0.0
701;org.apache.commons.lang3$StringUtils#stripAll(java.lang.String[]);582;0.0
702;org.apache.commons.lang3$StringUtils#stripAll(java.lang.String[],java.lang.String);612;0.0
703;org.apache.commons.lang3$StringUtils#stripAll(java.lang.String[],java.lang.String);613;0.0
704;org.apache.commons.lang3$StringUtils#stripAll(java.lang.String[],java.lang.String);615;0.0
705;org.apache.commons.lang3$StringUtils#stripAll(java.lang.String[],java.lang.String);616;0.0
706;org.apache.commons.lang3$StringUtils#stripAll(java.lang.String[],java.lang.String);617;0.0
707;org.apache.commons.lang3$StringUtils#stripAll(java.lang.String[],java.lang.String);619;0.0
708;org.apache.commons.lang3$StringUtils#stripAccents(java.lang.String);639;0.0
709;org.apache.commons.lang3$StringUtils#stripAccents(java.lang.String);640;0.0
710;org.apache.commons.lang3$StringUtils#stripAccents(java.lang.String);642;0.0
711;org.apache.commons.lang3$StringUtils#stripAccents(java.lang.String);649;0.0
712;org.apache.commons.lang3$StringUtils#stripAccents(java.lang.String);652;0.0
713;org.apache.commons.lang3$StringUtils#stripAccents(java.lang.String);655;0.0
714;org.apache.commons.lang3$StringUtils#stripAccents(java.lang.String);658;0.0
715;org.apache.commons.lang3$StringUtils#stripAccents(java.lang.String);661;0.0
716;org.apache.commons.lang3$StringUtils#stripAccents(java.lang.String);664;0.0
717;org.apache.commons.lang3$StringUtils#stripAccents(java.lang.String);665;0.0
718;org.apache.commons.lang3$StringUtils#stripAccents(java.lang.String);666;0.0
719;org.apache.commons.lang3$StringUtils#stripAccents(java.lang.String);667;0.0
720;org.apache.commons.lang3$StringUtils#stripAccents(java.lang.String);668;0.0
721;org.apache.commons.lang3$StringUtils#stripAccents(java.lang.String);669;0.0
722;org.apache.commons.lang3$StringUtils#stripAccents(java.lang.String);670;0.0
723;org.apache.commons.lang3$StringUtils#stripAccents(java.lang.String);671;0.0
724;org.apache.commons.lang3$StringUtils#stripAccents(java.lang.String);672;0.0
725;org.apache.commons.lang3$StringUtils#stripAccents(java.lang.String);673;0.0
726;org.apache.commons.lang3$StringUtils#stripAccents(java.lang.String);674;0.0
727;org.apache.commons.lang3$StringUtils#stripAccents(java.lang.String);675;0.0
728;org.apache.commons.lang3$StringUtils#stripAccents(java.lang.String);676;0.0
729;org.apache.commons.lang3$StringUtils#stripAccents(java.lang.String);677;0.0
730;org.apache.commons.lang3$StringUtils#stripAccents(java.lang.String);678;0.0
731;org.apache.commons.lang3$StringUtils#stripAccents(java.lang.String);679;0.0
732;org.apache.commons.lang3$StringUtils#stripAccents(java.lang.String);682;0.0
733;org.apache.commons.lang3$StringUtils#equals(java.lang.CharSequence,java.lang.CharSequence);710;0.0
734;org.apache.commons.lang3$StringUtils#equalsIgnoreCase(java.lang.String,java.lang.String);735;0.0
735;org.apache.commons.lang3$StringUtils#indexOf(java.lang.String,int);760;0.0
736;org.apache.commons.lang3$StringUtils#indexOf(java.lang.String,int);761;0.0
737;org.apache.commons.lang3$StringUtils#indexOf(java.lang.String,int);763;0.0
738;org.apache.commons.lang3$StringUtils#indexOf(java.lang.String,int,int);792;0.0
739;org.apache.commons.lang3$StringUtils#indexOf(java.lang.String,int,int);793;0.0
740;org.apache.commons.lang3$StringUtils#indexOf(java.lang.String,int,int);795;0.0
741;org.apache.commons.lang3$StringUtils#indexOf(java.lang.String,java.lang.String);822;0.0
742;org.apache.commons.lang3$StringUtils#indexOf(java.lang.String,java.lang.String);823;0.0
743;org.apache.commons.lang3$StringUtils#indexOf(java.lang.String,java.lang.String);825;0.0
744;org.apache.commons.lang3$StringUtils#indexOf(java.lang.String,java.lang.String,int);861;0.0
745;org.apache.commons.lang3$StringUtils#indexOf(java.lang.String,java.lang.String,int);862;0.0
746;org.apache.commons.lang3$StringUtils#indexOf(java.lang.String,java.lang.String,int);864;0.0
747;org.apache.commons.lang3$StringUtils#ordinalIndexOf(java.lang.String,java.lang.String,int);901;0.0
748;org.apache.commons.lang3$StringUtils#ordinalIndexOf(java.lang.String,java.lang.String,int,boolean);919;0.0
749;org.apache.commons.lang3$StringUtils#ordinalIndexOf(java.lang.String,java.lang.String,int,boolean);920;0.0
750;org.apache.commons.lang3$StringUtils#ordinalIndexOf(java.lang.String,java.lang.String,int,boolean);922;0.0
751;org.apache.commons.lang3$StringUtils#ordinalIndexOf(java.lang.String,java.lang.String,int,boolean);923;0.0
752;org.apache.commons.lang3$StringUtils#ordinalIndexOf(java.lang.String,java.lang.String,int,boolean);925;0.0
753;org.apache.commons.lang3$StringUtils#ordinalIndexOf(java.lang.String,java.lang.String,int,boolean);926;0.0
754;org.apache.commons.lang3$StringUtils#ordinalIndexOf(java.lang.String,java.lang.String,int,boolean);928;0.0
755;org.apache.commons.lang3$StringUtils#ordinalIndexOf(java.lang.String,java.lang.String,int,boolean);929;0.0
756;org.apache.commons.lang3$StringUtils#ordinalIndexOf(java.lang.String,java.lang.String,int,boolean);931;0.0
757;org.apache.commons.lang3$StringUtils#ordinalIndexOf(java.lang.String,java.lang.String,int,boolean);933;0.0
758;org.apache.commons.lang3$StringUtils#ordinalIndexOf(java.lang.String,java.lang.String,int,boolean);934;0.0
759;org.apache.commons.lang3$StringUtils#ordinalIndexOf(java.lang.String,java.lang.String,int,boolean);936;0.0
760;org.apache.commons.lang3$StringUtils#ordinalIndexOf(java.lang.String,java.lang.String,int,boolean);937;0.0
761;org.apache.commons.lang3$StringUtils#ordinalIndexOf(java.lang.String,java.lang.String,int,boolean);938;0.0
762;org.apache.commons.lang3$StringUtils#indexOfIgnoreCase(java.lang.String,java.lang.String);966;0.0
763;org.apache.commons.lang3$StringUtils#indexOfIgnoreCase(java.lang.String,java.lang.String,int);1001;0.0
764;org.apache.commons.lang3$StringUtils#indexOfIgnoreCase(java.lang.String,java.lang.String,int);1002;0.0
765;org.apache.commons.lang3$StringUtils#indexOfIgnoreCase(java.lang.String,java.lang.String,int);1004;0.0
766;org.apache.commons.lang3$StringUtils#indexOfIgnoreCase(java.lang.String,java.lang.String,int);1005;0.0
767;org.apache.commons.lang3$StringUtils#indexOfIgnoreCase(java.lang.String,java.lang.String,int);1007;0.0
768;org.apache.commons.lang3$StringUtils#indexOfIgnoreCase(java.lang.String,java.lang.String,int);1008;0.0
769;org.apache.commons.lang3$StringUtils#indexOfIgnoreCase(java.lang.String,java.lang.String,int);1009;0.0
770;org.apache.commons.lang3$StringUtils#indexOfIgnoreCase(java.lang.String,java.lang.String,int);1011;0.0
771;org.apache.commons.lang3$StringUtils#indexOfIgnoreCase(java.lang.String,java.lang.String,int);1012;0.0
772;org.apache.commons.lang3$StringUtils#indexOfIgnoreCase(java.lang.String,java.lang.String,int);1014;0.0
773;org.apache.commons.lang3$StringUtils#indexOfIgnoreCase(java.lang.String,java.lang.String,int);1015;0.0
774;org.apache.commons.lang3$StringUtils#indexOfIgnoreCase(java.lang.String,java.lang.String,int);1016;0.0
775;org.apache.commons.lang3$StringUtils#indexOfIgnoreCase(java.lang.String,java.lang.String,int);1019;0.0
776;org.apache.commons.lang3$StringUtils#lastIndexOf(java.lang.String,int);1044;0.0
777;org.apache.commons.lang3$StringUtils#lastIndexOf(java.lang.String,int);1045;0.0
778;org.apache.commons.lang3$StringUtils#lastIndexOf(java.lang.String,int);1047;0.0
779;org.apache.commons.lang3$StringUtils#lastIndexOf(java.lang.String,int,int);1078;0.0
780;org.apache.commons.lang3$StringUtils#lastIndexOf(java.lang.String,int,int);1079;0.0
781;org.apache.commons.lang3$StringUtils#lastIndexOf(java.lang.String,int,int);1081;0.0
782;org.apache.commons.lang3$StringUtils#lastIndexOf(java.lang.String,java.lang.String);1107;0.0
783;org.apache.commons.lang3$StringUtils#lastIndexOf(java.lang.String,java.lang.String);1108;0.0
784;org.apache.commons.lang3$StringUtils#lastIndexOf(java.lang.String,java.lang.String);1110;0.0
785;org.apache.commons.lang3$StringUtils#lastOrdinalIndexOf(java.lang.String,java.lang.String,int);1147;0.0
786;org.apache.commons.lang3$StringUtils#lastIndexOf(java.lang.String,java.lang.String,int);1179;0.0
787;org.apache.commons.lang3$StringUtils#lastIndexOf(java.lang.String,java.lang.String,int);1180;0.0
788;org.apache.commons.lang3$StringUtils#lastIndexOf(java.lang.String,java.lang.String,int);1182;0.0
789;org.apache.commons.lang3$StringUtils#lastIndexOfIgnoreCase(java.lang.String,java.lang.String);1208;0.0
790;org.apache.commons.lang3$StringUtils#lastIndexOfIgnoreCase(java.lang.String,java.lang.String);1209;0.0
791;org.apache.commons.lang3$StringUtils#lastIndexOfIgnoreCase(java.lang.String,java.lang.String);1211;0.0
792;org.apache.commons.lang3$StringUtils#lastIndexOfIgnoreCase(java.lang.String,java.lang.String,int);1243;0.0
793;org.apache.commons.lang3$StringUtils#lastIndexOfIgnoreCase(java.lang.String,java.lang.String,int);1244;0.0
794;org.apache.commons.lang3$StringUtils#lastIndexOfIgnoreCase(java.lang.String,java.lang.String,int);1246;0.0
795;org.apache.commons.lang3$StringUtils#lastIndexOfIgnoreCase(java.lang.String,java.lang.String,int);1247;0.0
796;org.apache.commons.lang3$StringUtils#lastIndexOfIgnoreCase(java.lang.String,java.lang.String,int);1249;0.0
797;org.apache.commons.lang3$StringUtils#lastIndexOfIgnoreCase(java.lang.String,java.lang.String,int);1250;0.0
798;org.apache.commons.lang3$StringUtils#lastIndexOfIgnoreCase(java.lang.String,java.lang.String,int);1252;0.0
799;org.apache.commons.lang3$StringUtils#lastIndexOfIgnoreCase(java.lang.String,java.lang.String,int);1253;0.0
800;org.apache.commons.lang3$StringUtils#lastIndexOfIgnoreCase(java.lang.String,java.lang.String,int);1256;0.0
801;org.apache.commons.lang3$StringUtils#lastIndexOfIgnoreCase(java.lang.String,java.lang.String,int);1257;0.0
802;org.apache.commons.lang3$StringUtils#lastIndexOfIgnoreCase(java.lang.String,java.lang.String,int);1258;0.0
803;org.apache.commons.lang3$StringUtils#lastIndexOfIgnoreCase(java.lang.String,java.lang.String,int);1261;0.0
804;org.apache.commons.lang3$StringUtils#contains(java.lang.String,int);1286;0.0
805;org.apache.commons.lang3$StringUtils#contains(java.lang.String,int);1287;0.0
806;org.apache.commons.lang3$StringUtils#contains(java.lang.String,int);1289;0.0
807;org.apache.commons.lang3$StringUtils#contains(java.lang.String,java.lang.String);1314;0.0
808;org.apache.commons.lang3$StringUtils#contains(java.lang.String,java.lang.String);1315;0.0
809;org.apache.commons.lang3$StringUtils#contains(java.lang.String,java.lang.String);1317;0.0
810;org.apache.commons.lang3$StringUtils#containsIgnoreCase(java.lang.String,java.lang.String);1344;0.0
811;org.apache.commons.lang3$StringUtils#containsIgnoreCase(java.lang.String,java.lang.String);1345;0.0
812;org.apache.commons.lang3$StringUtils#containsIgnoreCase(java.lang.String,java.lang.String);1347;0.0
813;org.apache.commons.lang3$StringUtils#containsIgnoreCase(java.lang.String,java.lang.String);1348;0.0
814;org.apache.commons.lang3$StringUtils#containsIgnoreCase(java.lang.String,java.lang.String);1349;0.0
815;org.apache.commons.lang3$StringUtils#containsIgnoreCase(java.lang.String,java.lang.String);1350;0.0
816;org.apache.commons.lang3$StringUtils#containsIgnoreCase(java.lang.String,java.lang.String);1351;0.0
817;org.apache.commons.lang3$StringUtils#containsIgnoreCase(java.lang.String,java.lang.String);1354;0.0
818;org.apache.commons.lang3$StringUtils#containsWhitespace(java.lang.String);1367;0.0
819;org.apache.commons.lang3$StringUtils#containsWhitespace(java.lang.String);1368;0.0
820;org.apache.commons.lang3$StringUtils#containsWhitespace(java.lang.String);1370;0.0
821;org.apache.commons.lang3$StringUtils#containsWhitespace(java.lang.String);1371;0.0
822;org.apache.commons.lang3$StringUtils#containsWhitespace(java.lang.String);1372;0.0
823;org.apache.commons.lang3$StringUtils#containsWhitespace(java.lang.String);1373;0.0
824;org.apache.commons.lang3$StringUtils#containsWhitespace(java.lang.String);1376;0.0
825;org.apache.commons.lang3$StringUtils#indexOfAny(java.lang.CharSequence,char[]);1405;0.0
826;org.apache.commons.lang3$StringUtils#indexOfAny(java.lang.CharSequence,char[]);1406;0.0
827;org.apache.commons.lang3$StringUtils#indexOfAny(java.lang.CharSequence,char[]);1408;0.0
828;org.apache.commons.lang3$StringUtils#indexOfAny(java.lang.CharSequence,char[]);1409;0.0
829;org.apache.commons.lang3$StringUtils#indexOfAny(java.lang.CharSequence,char[]);1410;0.0
830;org.apache.commons.lang3$StringUtils#indexOfAny(java.lang.CharSequence,char[]);1411;0.0
831;org.apache.commons.lang3$StringUtils#indexOfAny(java.lang.CharSequence,char[]);1412;0.0
832;org.apache.commons.lang3$StringUtils#indexOfAny(java.lang.CharSequence,char[]);1413;0.0
833;org.apache.commons.lang3$StringUtils#indexOfAny(java.lang.CharSequence,char[]);1414;0.0
834;org.apache.commons.lang3$StringUtils#indexOfAny(java.lang.CharSequence,char[]);1415;0.0
835;org.apache.commons.lang3$StringUtils#indexOfAny(java.lang.CharSequence,char[]);1416;0.0
836;org.apache.commons.lang3$StringUtils#indexOfAny(java.lang.CharSequence,char[]);1418;0.0
837;org.apache.commons.lang3$StringUtils#indexOfAny(java.lang.CharSequence,char[]);1419;0.0
838;org.apache.commons.lang3$StringUtils#indexOfAny(java.lang.CharSequence,char[]);1422;0.0
839;org.apache.commons.lang3$StringUtils#indexOfAny(java.lang.CharSequence,char[]);1427;0.0
840;org.apache.commons.lang3$StringUtils#indexOfAny(java.lang.CharSequence,java.lang.String);1454;0.0
841;org.apache.commons.lang3$StringUtils#indexOfAny(java.lang.CharSequence,java.lang.String);1455;0.0
842;org.apache.commons.lang3$StringUtils#indexOfAny(java.lang.CharSequence,java.lang.String);1457;0.0
843;org.apache.commons.lang3$StringUtils#containsAny(java.lang.String,char[]);1486;0.0
844;org.apache.commons.lang3$StringUtils#containsAny(java.lang.String,char[]);1487;0.0
845;org.apache.commons.lang3$StringUtils#containsAny(java.lang.String,char[]);1489;0.0
846;org.apache.commons.lang3$StringUtils#containsAny(java.lang.String,char[]);1490;0.0
847;org.apache.commons.lang3$StringUtils#containsAny(java.lang.String,char[]);1491;0.0
848;org.apache.commons.lang3$StringUtils#containsAny(java.lang.String,char[]);1492;0.0
849;org.apache.commons.lang3$StringUtils#containsAny(java.lang.String,char[]);1493;0.0
850;org.apache.commons.lang3$StringUtils#containsAny(java.lang.String,char[]);1494;0.0
851;org.apache.commons.lang3$StringUtils#containsAny(java.lang.String,char[]);1495;0.0
852;org.apache.commons.lang3$StringUtils#containsAny(java.lang.String,char[]);1496;0.0
853;org.apache.commons.lang3$StringUtils#containsAny(java.lang.String,char[]);1497;0.0
854;org.apache.commons.lang3$StringUtils#containsAny(java.lang.String,char[]);1498;0.0
855;org.apache.commons.lang3$StringUtils#containsAny(java.lang.String,char[]);1500;0.0
856;org.apache.commons.lang3$StringUtils#containsAny(java.lang.String,char[]);1502;0.0
857;org.apache.commons.lang3$StringUtils#containsAny(java.lang.String,char[]);1503;0.0
858;org.apache.commons.lang3$StringUtils#containsAny(java.lang.String,char[]);1507;0.0
859;org.apache.commons.lang3$StringUtils#containsAny(java.lang.String,char[]);1512;0.0
860;org.apache.commons.lang3$StringUtils#containsAny(java.lang.String,java.lang.String);1543;0.0
861;org.apache.commons.lang3$StringUtils#containsAny(java.lang.String,java.lang.String);1544;0.0
862;org.apache.commons.lang3$StringUtils#containsAny(java.lang.String,java.lang.String);1546;0.0
863;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.CharSequence,char[]);1576;0.0
864;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.CharSequence,char[]);1577;0.0
865;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.CharSequence,char[]);1579;0.0
866;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.CharSequence,char[]);1580;0.0
867;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.CharSequence,char[]);1581;0.0
868;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.CharSequence,char[]);1582;0.0
869;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.CharSequence,char[]);1584;0.0
870;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.CharSequence,char[]);1585;0.0
871;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.CharSequence,char[]);1586;0.0
872;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.CharSequence,char[]);1587;0.0
873;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.CharSequence,char[]);1588;0.0
874;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.CharSequence,char[]);1589;0.0
875;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.CharSequence,char[]);1590;0.0
876;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.CharSequence,char[]);1597;0.0
877;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.CharSequence,char[]);1599;0.0
878;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.String,java.lang.String);1625;0.0
879;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.String,java.lang.String);1626;0.0
880;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.String,java.lang.String);1628;0.0
881;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.String,java.lang.String);1629;0.0
882;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.String,java.lang.String);1630;0.0
883;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.String,java.lang.String);1631;0.0
884;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.String,java.lang.String);1632;0.0
885;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.String,java.lang.String);1633;0.0
886;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.String,java.lang.String);1634;0.0
887;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.String,java.lang.String);1635;0.0
888;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.String,java.lang.String);1637;0.0
889;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.String,java.lang.String);1638;0.0
890;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.String,java.lang.String);1639;0.0
891;org.apache.commons.lang3$StringUtils#indexOfAnyBut(java.lang.String,java.lang.String);1643;0.0
892;org.apache.commons.lang3$StringUtils#containsOnly(java.lang.CharSequence,char[]);1672;0.0
